,Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3079,Shacklewell,51.5523761,-0.0701582,Oren,51.552632,-0.070647,Mediterranean Restaurant
3080,Shacklewell,51.5523761,-0.0701582,Bombay Munch,51.55238024205207,-0.0704371286250546,Indian Restaurant
3081,Shacklewell,51.5523761,-0.0701582,Cluetrace,51.55255,-0.071303,Arcade
3082,Shadwell,51.51125,-0.0569241,St George's Leisure Centre,51.50992981845807,-0.05790467121408318,Pool
3083,Shadwell,51.51125,-0.0569241,Café Marrone,51.51168508010451,-0.056376730375524105,Coffee Shop
3084,Shadwell,51.51125,-0.0569241,Thomas Neale,51.51303593121893,-0.056683730348128854,Pub
3085,Shadwell,51.51125,-0.0569241,Ivy's Cafe,51.51175323601211,-0.055459676608110714,Café
3086,Shepherd's Bush,51.5043576,-0.2183251,T4. (Tea for you),51.50548832268527,-0.21822227711924125,Bubble Tea Shop
3087,Shepherd's Bush,51.5043576,-0.2183251,Ben's Cookies,51.505670754097935,-0.21812172864347454,Bakery
3088,Shepherd's Bush,51.5043576,-0.2183251,Busaba Eathai,51.50610170758497,-0.21898532855507866,Thai Restaurant
3089,Shepherd's Bush,51.5043576,-0.2183251,Waitrose & Partners,51.506385,-0.219069,Supermarket
3090,Shepherd's Bush,51.5043576,-0.2183251,Black Sheep Coffee,51.505366,-0.218056,Coffee Shop
3091,Shepherd's Bush,51.5043576,-0.2183251,Leon,51.50513759288098,-0.218112752952743,Fast Food Restaurant
3092,Shepherd's Bush,51.5043576,-0.2183251,Prada,51.50636531767408,-0.21972802139905287,Boutique
3093,Shepherd's Bush,51.5043576,-0.2183251,Hotel Ibis Shepherds Bush,51.50338249427007,-0.2201367856376919,Hotel
3094,Shepherd's Bush,51.5043576,-0.2183251,Roosters Piri Piri,51.50401554906778,-0.21982322115379246,Fast Food Restaurant
3095,Shepherd's Bush,51.5043576,-0.2183251,Poundland,51.5039051,-0.2187178,Discount Store
3096,Shepherd's Bush,51.5043576,-0.2183251,K West Hotel & Spa,51.502637403176415,-0.21747313597101212,Hotel
3097,Shepherd's Bush,51.5043576,-0.2183251,DW Fitness First,51.50428570694385,-0.21903299510648225,Gym / Fitness Center
3098,Shepherd's Bush,51.5043576,-0.2183251,Vue,51.50397962895147,-0.21880023516132496,Movie Theater
3099,Shepherd's Bush,51.5043576,-0.2183251,West 12,51.50372211378067,-0.21914956538239494,Shopping Mall
3100,Shepherd's Bush,51.5043576,-0.2183251,Lidl,51.50387767177675,-0.21885819573164894,Supermarket
3101,Shepherd's Bush,51.5043576,-0.2183251,PizzaExpress,51.50311332062223,-0.2200322216732502,Pizza Place
3102,Shepherd's Bush,51.5043576,-0.2183251,Shepherds Bar,51.50285133228218,-0.21888176954957939,Bar
3103,Shepherd's Bush,51.5043576,-0.2183251,Watertower,51.50480930320443,-0.21603931174989746,Scenic Lookout
3104,Shepherd's Bush,51.5043576,-0.2183251,The Stewart Arms,51.50560412392332,-0.21619647092173916,Pub
3105,Shepherd's Bush,51.5043576,-0.2183251,Tesco Express,51.50305079932132,-0.2155126787459013,Grocery Store
3106,Shooter's Hill,51.4692255,0.066306,The Bull,51.469326541477116,0.066431358597473,Pub
3107,Shoreditch,51.5266694,-0.0798926,Happiness Forgets,51.527746,-0.081591,Cocktail Bar
3108,Shoreditch,51.5266694,-0.0798926,Origin Coffee,51.526347014643754,-0.08120403288614247,Coffee Shop
3109,Shoreditch,51.5266694,-0.0798926,Homeslice Pizza,51.52710033,-0.07968906,Pizza Place
3110,Shoreditch,51.5266694,-0.0798926,Artwords Bookshop,51.52623596778329,-0.07970227950468468,Bookstore
3111,Shoreditch,51.5266694,-0.0798926,The Clove Club,51.52707038722568,-0.07946312427520752,Restaurant
3112,Shoreditch,51.5266694,-0.0798926,Ace Hotel,51.52564580743176,-0.07757226894950583,Hotel
3113,Shoreditch,51.5266694,-0.0798926,National Centre for Circus Arts,51.52757805817418,-0.08255051848893073,Circus School
3114,Shoreditch,51.5266694,-0.0798926,Goodhood,51.526783761433826,-0.08052816568953669,Boutique
3115,Shoreditch,51.5266694,-0.0798926,Popolo,51.52610380010933,-0.08209819489823418,Italian Restaurant
3116,Shoreditch,51.5266694,-0.0798926,Ruby,51.525221,-0.081003,Sandwich Place
3117,Shoreditch,51.5266694,-0.0798926,Troy Bar,51.527644575618176,-0.08009326869787449,Bar
3118,Shoreditch,51.5266694,-0.0798926,Flat Iron,51.5248253266375,-0.08033740868454578,Steakhouse
3119,Shoreditch,51.5266694,-0.0798926,Via Emilia,51.527335004628625,-0.08048369162054024,Italian Restaurant
3120,Shoreditch,51.5266694,-0.0798926,The Blues Kitchen,51.5264647,-0.0801611,BBQ Joint
3121,Shoreditch,51.5266694,-0.0798926,Callooh Callay,51.52623049170634,-0.08000084457227957,Cocktail Bar
3122,Shoreditch,51.5266694,-0.0798926,On The Bab,51.52676028609,-0.08157360207218889,Korean Restaurant
3123,Shoreditch,51.5266694,-0.0798926,Chroma Yoga,51.52541334228289,-0.08107860555165199,Yoga Studio
3124,Shoreditch,51.5266694,-0.0798926,Cây Tre,51.526752791458804,-0.08172616262779167,Vietnamese Restaurant
3125,Shoreditch,51.5266694,-0.0798926,Blacklock,51.52587901855644,-0.08181229596363633,Steakhouse
3126,Shoreditch,51.5266694,-0.0798926,Mikkeller Bar London,51.52734238816749,-0.07693648338317871,Beer Bar
3127,Shoreditch,51.5266694,-0.0798926,The Bike Shed,51.52716467475097,-0.0785338000638642,Café
3128,Shoreditch,51.5266694,-0.0798926,Shoreditch Town Hall,51.52697526994846,-0.07917344570159912,Performing Arts Venue
3129,Shoreditch,51.5266694,-0.0798926,The Attendant,51.52567030759055,-0.08251011371612549,Coffee Shop
3130,Shoreditch,51.5266694,-0.0798926,Burger & Beyond,51.52581932656734,-0.07777467409600922,Burger Joint
3131,Shoreditch,51.5266694,-0.0798926,White Rabbit Studio,51.525711,-0.078584,Event Space
3132,Shoreditch,51.5266694,-0.0798926,Paper & Cup,51.5262343496183,-0.0768667459487915,Coffee Shop
3133,Shoreditch,51.5266694,-0.0798926,Bulldog Edition,51.525711465050776,-0.07763504701548994,Café
3134,Shoreditch,51.5266694,-0.0798926,Merchants Tavern,51.52502667823545,-0.08115225178433516,Pub
3135,Shoreditch,51.5266694,-0.0798926,Franco's,51.5262233775817,-0.07977965250468101,Sandwich Place
3136,Shoreditch,51.5266694,-0.0798926,MEAT Mission,51.52725369399527,-0.08258264589329778,Burger Joint
3137,Shoreditch,51.5266694,-0.0798926,Hoxton Square,51.52768046821761,-0.0812022683385294,Park
3138,Shoreditch,51.5266694,-0.0798926,The Breakfast Club,51.52705990980856,-0.08122720866375154,Breakfast Spot
3139,Shoreditch,51.5266694,-0.0798926,The Hoxton,51.525575398843905,-0.0828844999591638,Hotel
3140,Shoreditch,51.5266694,-0.0798926,SCP,51.526324409210694,-0.08040592392642557,Furniture / Home Store
3141,Shoreditch,51.5266694,-0.0798926,Kêu Banh Mi Deli,51.526761740800225,-0.08153179846827684,Vietnamese Restaurant
3142,Shoreditch,51.5266694,-0.0798926,Strongroom Bar,51.52604641741373,-0.07971371599299767,Bar
3143,Shoreditch,51.5266694,-0.0798926,Nanashi,51.526121620714854,-0.08247447033513156,Japanese Restaurant
3144,Shoreditch,51.5266694,-0.0798926,FRAME,51.52462942054255,-0.07844851686794421,Gym / Fitness Center
3145,Shoreditch,51.5266694,-0.0798926,Gloria by Big Mamma,51.52496383354684,-0.08130471249095239,Italian Restaurant
3146,Shoreditch,51.5266694,-0.0798926,Ken's Kitchen,51.52587493472181,-0.08314231680839175,Asian Restaurant
3147,Shoreditch,51.5266694,-0.0798926,Shoreditch Platform,51.527313619952295,-0.07812979532295174,Coworking Space
3148,Shoreditch,51.5266694,-0.0798926,Butchies,51.52610939824911,-0.08222891440403904,Fried Chicken Joint
3149,Shoreditch,51.5266694,-0.0798926,Petit Pois,51.52774923857484,-0.08136203090673678,Bistro
3150,Shoreditch,51.5266694,-0.0798926,Pizza Pilgrims,51.52630468898333,-0.07803978227036894,Pizza Place
3151,Shoreditch,51.5266694,-0.0798926,Dream Bags Jaguar Shoes,51.528090657835925,-0.07796470856276878,Bar
3152,Shoreditch,51.5266694,-0.0798926,Nobu Hotel,51.52519825077427,-0.08259057998657227,Hotel
3153,Shoreditch,51.5266694,-0.0798926,Fix 126,51.5261760356537,-0.08027967918937925,Coffee Shop
3154,Shoreditch,51.5266694,-0.0798926,Bar Kick,51.526862492294335,-0.07798831362681476,Sports Bar
3155,Shoreditch,51.5266694,-0.0798926,Sister Ray Ace,51.52545228717892,-0.07746026762091782,Record Shop
3156,Shoreditch,51.5266694,-0.0798926,Hoxton Salon,51.52796687660541,-0.0800869988932236,Salon / Barbershop
3157,Shoreditch,51.5266694,-0.0798926,Body Studio,51.52636479234915,-0.07847634242685644,Gym / Fitness Center
3158,Shoreditch,51.5266694,-0.0798926,Nkora,51.52758237776449,-0.07678389890022475,Coffee Shop
3159,Shoreditch,51.5266694,-0.0798926,Pachamama East,51.52531737011926,-0.0822287263819268,Peruvian Restaurant
3160,Shoreditch,51.5266694,-0.0798926,Amathus Shoreditch,51.52676428901823,-0.08153301449283389,Wine Shop
3161,Shoreditch,51.5266694,-0.0798926,Hoxton Grill,51.52557355201939,-0.08288347773486747,New American Restaurant
3162,Shoreditch,51.5266694,-0.0798926,The Jones Family Project,51.52579287697456,-0.08287447735693604,Restaurant
3163,Shoreditch,51.5266694,-0.0798926,Red Gallery,51.526164688935246,-0.083336962729634,Art Gallery
3164,Shoreditch,51.5266694,-0.0798926,Summer Tales,51.52635884501838,-0.083028236482476,Beer Garden
3165,Shoreditch,51.5266694,-0.0798926,Co-op Food,51.525742570645015,-0.08280546811166095,Grocery Store
3166,Shoreditch,51.5266694,-0.0798926,Pasta e Basta,51.52631622918796,-0.08296284208084256,Food Truck
3167,Shoreditch,51.5266694,-0.0798926,Atlantic Sandwich Bar,51.52592611091407,-0.0832732365403882,Sandwich Place
3168,Silvertown,51.5013626,0.0385185,Brick Lane Music Hall,51.50062742193091,0.03792604860118049,Theater
3169,Silvertown,51.5013626,0.0385185,Il Volo,51.50023757142703,0.037979956811652574,Italian Restaurant
3170,Silvertown,51.5013626,0.0385185,Nisa,51.50224934816058,0.036600040510165854,Convenience Store
3171,Silvertown,51.5013626,0.0385185,Cafe Bonnane,51.502243,0.037423857,Breakfast Spot
3172,Silvertown,51.5013626,0.0385185,Waterside Park Residents Gym,51.502439299633394,0.03842193698740335,Gym
3173,Snaresbrook,51.5831734,0.0228777,Toby Carvery (The Eagle),51.58322019909706,0.020789239001401404,English Restaurant
3174,Snaresbrook,51.5831734,0.0228777,Time for Tea,51.58166632612187,0.021158322809495013,Tea Room
3175,Snaresbrook,51.5831734,0.0228777,Travelodge Snaresbrook,51.582881608549485,0.02102583646774292,Hotel
3176,Snaresbrook,51.5831734,0.0228777,Snaresbrook Road Bus Stop SB,51.58397382546737,0.02043640467300237,Bus Stop
3177,Snaresbrook,51.5831734,0.0228777,Loon Yee,51.58155842983134,0.021198302823415054,Chinese Restaurant
3178,Snaresbrook,51.5831734,0.0228777,Toms,51.58146105754942,0.02449571102437774,Convenience Store
3179,Soho,51.513075099999995,-0.13497437226805903,Soho House,51.51396445911255,-0.1329109198775155,Lounge
3180,Soho,51.513075099999995,-0.13497437226805903,Cass Art,51.51393580216873,-0.13521390569657823,Arts & Crafts Store
3181,Soho,51.513075099999995,-0.13497437226805903,Barrafina,51.51397737779247,-0.13280153274536133,Tapas Restaurant
3182,Soho,51.513075099999995,-0.13497437226805903,Agent Provocateur,51.513978482394755,-0.134598273078281,Lingerie Store
3183,Soho,51.513075099999995,-0.13497437226805903,Gerry's Wines & Spirits,51.51253119298924,-0.13299501184704293,Liquor Store
3184,Soho,51.513075099999995,-0.13497437226805903,Gosh! Comics,51.51293204417029,-0.13431955761299902,Comic Shop
3185,Soho,51.513075099999995,-0.13497437226805903,Mildred's,51.51303400019872,-0.1363922461877476,Vegetarian / Vegan Restaurant
3186,Soho,51.513075099999995,-0.13497437226805903,END. London,51.51308184590304,-0.13751108225453154,Clothing Store
3187,Soho,51.513075099999995,-0.13497437226805903,Gelupo,51.51160340795517,-0.1338227979902272,Ice Cream Shop
3188,Soho,51.513075099999995,-0.13497437226805903,Zelman Meats,51.514481625623375,-0.13358813738592917,Steakhouse
3189,Soho,51.513075099999995,-0.13497437226805903,Lina Stores,51.51226022259545,-0.134187971755539,Gourmet Shop
3190,Soho,51.513075099999995,-0.13497437226805903,Burger & Lobster,51.51342834023672,-0.13234103012361098,Seafood Restaurant
3191,Soho,51.513075099999995,-0.13497437226805903,Yeni,51.51270876642693,-0.13692408800125122,Turkish Restaurant
3192,Soho,51.513075099999995,-0.13497437226805903,Gielgud Theatre,51.51184403647759,-0.13313716297366793,Theater
3193,Soho,51.513075099999995,-0.13497437226805903,Les Miserables Show,51.51219045498221,-0.13280699989733688,Theater
3194,Soho,51.513075099999995,-0.13497437226805903,Paul A Young Fine Chocolates,51.514072261203864,-0.1345575864137745,Chocolate Shop
3195,Soho,51.513075099999995,-0.13497437226805903,Honest Burgers,51.513418406376395,-0.13288388573300836,Burger Joint
3196,Soho,51.513075099999995,-0.13497437226805903,Amorino,51.5128681494808,-0.13216098124942802,Ice Cream Shop
3197,Soho,51.513075099999995,-0.13497437226805903,Ham Yard Hotel,51.5112358946631,-0.1346564016360778,Hotel
3198,Soho,51.513075099999995,-0.13497437226805903,Soho Theatre,51.51438445593301,-0.13302499251860214,Theater
3199,Soho,51.513075099999995,-0.13497437226805903,Randall & Aubin,51.51230184146461,-0.1339914292938638,Seafood Restaurant
3200,Soho,51.513075099999995,-0.13497437226805903,The Blind Pig,51.51378819718034,-0.13661994851478032,Cocktail Bar
3201,Soho,51.513075099999995,-0.13497437226805903,Phonica,51.514341262426946,-0.13695359230041504,Record Shop
3202,Soho,51.513075099999995,-0.13497437226805903,Blacklock,51.511758472816126,-0.13469809641426275,Steakhouse
3203,Soho,51.513075099999995,-0.13497437226805903,Kiln,51.51130344539115,-0.13598734654087982,Thai Restaurant
3204,Soho,51.513075099999995,-0.13497437226805903,The Third Space,51.511275557673905,-0.13587627610467135,Gym / Fitness Center
3205,Soho,51.513075099999995,-0.13497437226805903,Princi,51.513856,-0.134307,Bakery
3206,Soho,51.513075099999995,-0.13497437226805903,Vetro Wine & Cocktail Bar,51.51448500958594,-0.13667047293319984,Wine Bar
3207,Soho,51.513075099999995,-0.13497437226805903,Soho Hotel,51.51406289584656,-0.13385127098573432,Hotel
3208,Soho,51.513075099999995,-0.13497437226805903,Coqfighter,51.512838,-0.1365,Fried Chicken Joint
3209,Soho,51.513075099999995,-0.13497437226805903,Fresh Healthy Eating Cafe,51.513227945695,-0.1363938828951916,Juice Bar
3210,Soho,51.513075099999995,-0.13497437226805903,Dean Street Townhouse,51.51353345604487,-0.13250042268157886,Hotel
3211,Soho,51.513075099999995,-0.13497437226805903,SAID dal 1923 Antica Fabbrica del Cioccolato Roma,51.51333056311977,-0.13674176835423602,Chocolate Shop
3212,Soho,51.513075099999995,-0.13497437226805903,L'ETO Caffè,51.514344446516674,-0.13466947989905118,Café
3213,Soho,51.513075099999995,-0.13497437226805903,Nudie Jeans Soho,51.5145847,-0.1359009,Clothing Store
3214,Soho,51.513075099999995,-0.13497437226805903,GAIL's Bakery,51.51423242095528,-0.1345499197384347,Bakery
3215,Soho,51.513075099999995,-0.13497437226805903,Bob Bob Ricard,51.51236021188551,-0.13733239895348837,Russian Restaurant
3216,Soho,51.513075099999995,-0.13497437226805903,My Place,51.51372739121832,-0.1351117544606975,Café
3217,Soho,51.513075099999995,-0.13497437226805903,39 Steps Coffee Haus,51.51469679827596,-0.13592630624771115,Coffee Shop
3218,Soho,51.513075099999995,-0.13497437226805903,Duck and Rice,51.51343504029552,-0.1349022104208896,Chinese Restaurant
3219,Soho,51.513075099999995,-0.13497437226805903,Crème,51.514882,-0.135497,Dessert Shop
3220,Soho,51.513075099999995,-0.13497437226805903,Queen's Theatre,51.511745137906665,-0.13256174342115595,Theater
3221,Soho,51.513075099999995,-0.13497437226805903,The Ivy Soho Brasserie,51.51368101276021,-0.13559113863328398,Brasserie
3222,Soho,51.513075099999995,-0.13497437226805903,Flat White,51.51354650618087,-0.13497846228565513,Coffee Shop
3223,Soho,51.513075099999995,-0.13497437226805903,Bodean's,51.51444795914719,-0.13682428750085965,BBQ Joint
3224,Soho,51.513075099999995,-0.13497437226805903,Duke of Wellington,51.512320464955714,-0.13311744723876018,Gay Bar
3225,Soho,51.513075099999995,-0.13497437226805903,We Built This City,51.51244482200528,-0.13806076988303054,Gift Shop
3226,Soho,51.513075099999995,-0.13497437226805903,Ronnie Scott's Jazz Club,51.51341645218146,-0.13164760951343052,Jazz Club
3227,Soho,51.513075099999995,-0.13497437226805903,Wahaca,51.513154534900735,-0.13360633201899286,Mexican Restaurant
3228,Soho,51.513075099999995,-0.13497437226805903,Busaba Eathai,51.51378752911229,-0.13427249484094655,Thai Restaurant
3229,Soho,51.513075099999995,-0.13497437226805903,Biju Bubble Tea Room,51.512833493807236,-0.13227822076060647,Bubble Tea Shop
3230,Soho,51.513075099999995,-0.13497437226805903,Snog Pure Frozen Yogurt,51.51235392242397,-0.13380848262426007,Frozen Yogurt Shop
3231,Soho,51.513075099999995,-0.13497437226805903,Apollo Theatre,51.511674544474424,-0.1335782592235009,Theater
3232,Soho,51.513075099999995,-0.13497437226805903,Pizza Pilgrims,51.51490606630752,-0.13330955652147533,Pizza Place
3233,Soho,51.513075099999995,-0.13497437226805903,YHA Oxford Street,51.51473872831079,-0.1367369205921682,Hostel
3234,Soho,51.513075099999995,-0.13497437226805903,The Lyric,51.51133461030363,-0.13436723744097823,Pub
3235,Soho,51.513075099999995,-0.13497437226805903,Disrepute,51.5121207327462,-0.13817948648605408,Cocktail Bar
3236,Soho,51.513075099999995,-0.13497437226805903,100 Wardour Street,51.51348804470416,-0.13398801815517453,Restaurant
3237,Soho,51.513075099999995,-0.13497437226805903,Poppies Fish & Chips,51.512607,-0.132514,Fish & Chips Shop
3238,Soho,51.513075099999995,-0.13497437226805903,Koya Bar,51.513601,-0.131633,Udon Restaurant
3239,Soho,51.513075099999995,-0.13497437226805903,Dr. Martens,51.512805775307406,-0.1384814602082512,Shoe Store
3240,Soho,51.513075099999995,-0.13497437226805903,Hoppers,51.51360769537548,-0.13148960331382942,Sri Lankan Restaurant
3241,Soho,51.513075099999995,-0.13497437226805903,Sister Ray,51.51451436914279,-0.13568867957140177,Record Shop
3242,Soho,51.513075099999995,-0.13497437226805903,The Great Frog,51.513266683602346,-0.13849546498174128,Jewelry Store
3243,Soho,51.513075099999995,-0.13497437226805903,Robata,51.512797,-0.132356,Sake Bar
3244,Soho,51.513075099999995,-0.13497437226805903,Cloth House,51.51515079123586,-0.13622604287654724,Fabric Shop
3245,Soho,51.513075099999995,-0.13497437226805903,Viet Food,51.511630680873964,-0.13224927955597524,Vietnamese Restaurant
3246,Soho,51.513075099999995,-0.13497437226805903,Bone Daddies,51.512804,-0.133976,Ramen Restaurant
3247,Soho,51.513075099999995,-0.13497437226805903,Masala Zone Soho,51.513324775297804,-0.13794917946471683,Indian Restaurant
3248,Soho,51.513075099999995,-0.13497437226805903,Inko Nito,51.513211573799275,-0.13717736927130025,Japanese Restaurant
3249,Soho,51.513075099999995,-0.13497437226805903,JOE & THE JUICE,51.5129891993494,-0.1319432258605957,Juice Bar
3250,Soho,51.513075099999995,-0.13497437226805903,Balans Soho Society,51.51273380871435,-0.13253977652185406,Restaurant
3251,Soho,51.513075099999995,-0.13497437226805903,French House,51.51269765345961,-0.13183020580377586,Pub
3252,Soho,51.513075099999995,-0.13497437226805903,Kova Patisserie,51.51433316581026,-0.1341491387594376,Bakery
3253,Soho,51.513075099999995,-0.13497437226805903,Chipotle Mexican Grill,51.51513,-0.13546,Mexican Restaurant
3254,Soho,51.513075099999995,-0.13497437226805903,"Le Relais de Venise ""L'Entrecôte""",51.51263702415249,-0.13162833000888846,Steakhouse
3255,Soho,51.513075099999995,-0.13497437226805903,Sweaty Betty,51.512109318515314,-0.13816565486643928,Women's Store
3256,Soho,51.513075099999995,-0.13497437226805903,Maitre Choux,51.51284667356459,-0.13197849255687727,Bakery
3257,Soho,51.513075099999995,-0.13497437226805903,Rosa's Thai Cafe,51.512779891272515,-0.13189060562066884,Thai Restaurant
3258,Soho,51.513075099999995,-0.13497437226805903,Wasabi,51.511538038585265,-0.13292286159816769,Sushi Restaurant
3259,South Hackney,51.5432402,-0.0493621,The Gun,51.544202168722265,-0.04696724512373133,Pub
3260,South Hackney,51.5432402,-0.0493621,Well Street Kitchen,51.543431358964696,-0.04733888504970466,Café
3261,South Hackney,51.5432402,-0.0493621,The Refinery E9,51.54397111595796,-0.04757334985335635,Yoga Studio
3262,South Hackney,51.5432402,-0.0493621,The Grand Howl,51.544324,-0.046634,Coffee Shop
3263,South Hackney,51.5432402,-0.0493621,Mother Kelly's Bottle Shop,51.54378804890604,-0.047177968445642135,Beer Store
3264,South Hackney,51.5432402,-0.0493621,Well Street Pizza,51.5436719,-0.0470546,Pizza Place
3265,South Hackney,51.5432402,-0.0493621,Terrace Road Bus Stop - 277,51.54158577972989,-0.04798349155629465,Bus Stop
3266,South Hackney,51.5432402,-0.0493621,Well Street Market,51.54422662652051,-0.046820640563964844,Flea Market
3267,South Hackney,51.5432402,-0.0493621,Cassland Crescent,51.54305948025858,-0.04599702050528528,Garden
3268,South Kensington,51.4940494,-0.1730439,The Ampersand Hotel,51.49423313649128,-0.1755132456497116,Hotel
3269,South Kensington,51.4940494,-0.1730439,La Cave à Fromage,51.49446030593533,-0.17459990966582548,Cheese Shop
3270,South Kensington,51.4940494,-0.1730439,Venchi,51.49500308660125,-0.17349849456907238,Ice Cream Shop
3271,South Kensington,51.4940494,-0.1730439,Maitre Choux,51.49415043396257,-0.1755429919731502,Dessert Shop
3272,South Kensington,51.4940494,-0.1730439,South Kensington Books,51.49454423019332,-0.1735860105344349,Bookstore
3273,South Kensington,51.4940494,-0.1730439,illy cafè,51.49353583420277,-0.17449503189448023,Coffee Shop
3274,South Kensington,51.4940494,-0.1730439,The Hummingbird Bakery,51.49340253880464,-0.17554878829524218,Cupcake Shop
3275,South Kensington,51.4940494,-0.1730439,Oddono's,51.49360911928921,-0.17626423918358916,Ice Cream Shop
3276,South Kensington,51.4940494,-0.1730439,Daquise,51.49471403458199,-0.17349400987704336,Polish Restaurant
3277,South Kensington,51.4940494,-0.1730439,Muriel's Kitchen,51.49413322763837,-0.17456928132884994,Café
3278,South Kensington,51.4940494,-0.1730439,Pret A Manger,51.4937853081558,-0.17421692757515092,Sandwich Place
3279,South Kensington,51.4940494,-0.1730439,Ben's Cookies,51.49392868142606,-0.17436794739911235,Bakery
3280,South Kensington,51.4940494,-0.1730439,Five Guys,51.4945076576603,-0.1743616349702961,Burger Joint
3281,South Kensington,51.4940494,-0.1730439,Brompton Food Market,51.494696126478686,-0.1740617729894765,Sandwich Place
3282,South Kensington,51.4940494,-0.1730439,Tombo,51.494996658149226,-0.17391484062547222,Japanese Restaurant
3283,South Kensington,51.4940494,-0.1730439,GAIL's Bakery,51.494396767179566,-0.17423629760742185,Bakery
3284,South Kensington,51.4940494,-0.1730439,Honest Burgers,51.494357210553815,-0.17354941486428288,Burger Joint
3285,South Kensington,51.4940494,-0.1730439,Number Sixteen,51.49313452300895,-0.17559129318743183,Hotel
3286,South Kensington,51.4940494,-0.1730439,PureGym,51.49379907735499,-0.17031335914880621,Gym / Fitness Center
3287,South Kensington,51.4940494,-0.1730439,The Drawing Room at The Ampersand Hotel,51.49417297063379,-0.17526686912304998,Tea Room
3288,South Kensington,51.4940494,-0.1730439,Cards Galore,51.4941311394821,-0.17412009790687163,Gift Shop
3289,South Kensington,51.4940494,-0.1730439,go,51.49319121044624,-0.17599327554412406,Vietnamese Restaurant
3290,South Kensington,51.4940494,-0.1730439,Scoop,51.493757165684976,-0.17468031255836197,Ice Cream Shop
3291,South Kensington,51.4940494,-0.1730439,Jeff de Bruges,51.49453156051652,-0.1738663093319382,Chocolate Shop
3292,South Kensington,51.4940494,-0.1730439,Sensational Butterflies,51.496014,-0.17446093,Exhibit
3293,South Kensington,51.4940494,-0.1730439,Le Pain Quotidien,51.4949394878335,-0.17365962266921997,Bakery
3294,South Kensington,51.4940494,-0.1730439,Onslow Square garden,51.492406617034746,-0.17221587081142722,Plaza
3295,South Kensington,51.4940494,-0.1730439,Billionaire Lounge,51.49560820879724,-0.17379952668736146,Lounge
3296,South Kensington,51.4940494,-0.1730439,Apero,51.49418026514761,-0.17556667867530154,Mediterranean Restaurant
3297,South Kensington,51.4940494,-0.1730439,Pierino,51.49504296160842,-0.17389074675310143,Italian Restaurant
3298,South Kensington,51.4940494,-0.1730439,Kensington Crêperie,51.49487936099204,-0.1734194768718683,Creperie
3299,South Kensington,51.4940494,-0.1730439,Pappa Roma,51.49379062116194,-0.17569376780975285,Pizza Place
3300,South Kensington,51.4940494,-0.1730439,Casa Brindisa,51.49495557030171,-0.1734965162082572,Tapas Restaurant
3301,South Kensington,51.4940494,-0.1730439,El Gaucho,51.49359305819835,-0.1750416653481694,Argentinian Restaurant
3302,South Kensington,51.4940494,-0.1730439,Cafe De Nata,51.49443554206512,-0.174549892421735,Pastry Shop
3303,South Kensington,51.4940494,-0.1730439,CERU South Kensington,51.49346632544011,-0.17616071676248207,Middle Eastern Restaurant
3304,South Kensington,51.4940494,-0.1730439,Bosphorus Kebab,51.49312049484213,-0.17617260103539903,Kebab Restaurant
3305,South Kensington,51.4940494,-0.1730439,La Brioche,51.49365785367256,-0.17482665487374588,Café
3306,South Kensington,51.4940494,-0.1730439,Snog Pure Frozen Yogurt,51.49485188861443,-0.1742780958878858,Frozen Yogurt Shop
3307,South Kensington,51.4940494,-0.1730439,Leon,51.494284438557706,-0.17448669562722022,Fast Food Restaurant
3308,South Kensington,51.4940494,-0.1730439,Petit Pret,51.494136,-0.173406,Sandwich Place
3309,South Kensington,51.4940494,-0.1730439,Fernandez & Wells,51.494942,-0.173324,Coffee Shop
3310,South Kensington,51.4940494,-0.1730439,South Kensington Farmers' Market,51.49368273668509,-0.17630054128577802,Farmers Market
3311,South Kensington,51.4940494,-0.1730439,Raison d'etre,51.49368190476699,-0.17634746320087655,Café
3312,South Kensington,51.4940494,-0.1730439,Ours,51.4940149116115,-0.16959445543833288,Modern European Restaurant
3313,South Kensington,51.4940494,-0.1730439,Squirrel,51.49407414411836,-0.175395135356204,Salad Place
3314,South Kensington,51.4940494,-0.1730439,Trevi,51.493789,-0.176565,Italian Restaurant
3315,South Kensington,51.4940494,-0.1730439,Beirut Express,51.49303716312688,-0.1762087512096024,Lebanese Restaurant
3316,South Kensington,51.4940494,-0.1730439,Starbucks,51.493573,-0.174423,Coffee Shop
3317,South Kensington,51.4940494,-0.1730439,Carluccio's,51.493583306246364,-0.1737439860747273,Italian Restaurant
3318,South Kensington,51.4940494,-0.1730439,The Knot Churros,51.493576,-0.176208,Café
3319,South Kensington,51.4940494,-0.1730439,Tesco Express,51.493145469705176,-0.17619673290456506,Grocery Store
3320,South Kensington,51.4940494,-0.1730439,Wasabi,51.49385266722137,-0.174490245690085,Sushi Restaurant
3321,South Kensington,51.4940494,-0.1730439,Pizzetta Pizza,51.493798932026316,-0.17638206481933594,Pizza Place
3322,South Kensington,51.4940494,-0.1730439,Moti Mahal,51.493548690163635,-0.17549068049203778,Indian Restaurant
3323,South Kensington,51.4940494,-0.1730439,Rôtisserie Jules,51.493496847956806,-0.17612922953940427,French Restaurant
3324,South Kensington,51.4940494,-0.1730439,Zetland Arms,51.4933561230402,-0.1759939606869834,Pub
